,element_id,coordinates,text,type,metadata
11759,06dd7646f5714967cdf15f79acbc15d6,,required by the security instrument,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11760,77a3a3ac5f3344c1b14abb68488a6601,,Fannie Mae Special Feature Code (SFC 754) must be applied to the loan,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11761,51e13f16c54987ea7d60c4c8ead17d34,,Freddie Mac Special Feature Code (SFC D76) must be applied to the loan,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11762,2f0b2c4ea0100bf99886742c673c1868,,VI. Underwriting Guidelines 55 of 166 01/06/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11763,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11764,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11765,7348f92f670fbb7959c1067d5c018cf4,,Conventional Underwriting Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11766,2394d725054a6f4c8ea77bf3d1bd134c,,MORTGAGED PREMISES OCCUPIED BY BORROWER’S PARENT OR DISABLED CHILD,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11767,3605b2f9e83902905e16702ae190f5e8,,The following describes the conditions under which the subject may be considered a primary residence,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11768,b73506a8688be24fb8de05d2abc5a36f,,even though the borrower will not be occupying the property,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11769,de624e703d0457fcccf0c50557c304fa,,"In the Declarations section, the non occupying borrower may select Yes for the question, Do You",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11770,c00fa42da56747a500465989dc99a457,,Intend to Occupy the Property as Your Primary Residence?,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11771,a3a2480ead968c947e5e476430025b67,,"Flagstar, at its discretion, may determine that a property is not a primary residence",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11772,27758b3c561ec38c495037c509ccd3d9,,Fannie Mae,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11773,2a8db04ba3d320986cc44bff04539094,,Principal Residence Conditions,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11774,7ba0d3964fa0990b952e644a4734eabb,,Borrower Types Requirements for Owner Occupancy,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11775,d473a62eab56913ce626acb5ad04a59f,,If the child is unable to work or does not have sufficient income to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11776,5b2592e4bbce7f722508ec92cdc52683,,Parents wanting to provide housing,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11777,63daf3f71e145b0e50f07c7a6fc0aae7,,"qualify for a mortgage on their own, the parent is considered the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11778,6addd9aa0c2cf49a738f3f0f97497520,,for their disabled adult child,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11779,f9d1b5d7fb9f79366609833a2250279e,,owner/occupant,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11780,eda5759bfecaae85b8315f79bb5b3861,,If the parent is unable to work or does not have sufficient income,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11781,83dad9c1d69588460c7fccf1337e0895,,"Children wanting to provide housing to qualify for a mortgage on their own, the child is considered the",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11782,cc5bcdef83d72f5a4ffd66d2c17f9b26,,for elderly parents owner/occupant. Must provide 1 year Tax Return for parents to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11783,b5d431f9c6c097cf758f82356b129941,,support on fixed income and unable to qualify for housing,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11784,29a7899bfc7b11e51c299ceac745ecf2,,Freddie Mac,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11785,2a8db04ba3d320986cc44bff04539094,,Principal Residence Conditions,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11786,fc9a5b13672cfe52dc34f25b86abdd09,,Borrower(s) may provide mortgage financing for their parents,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11787,79c51aeb064710cfb89b20d0c822dc77,,Borrower(s) may provide mortgage financing for a disabled individual when the borrower is the parent of,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11788,0f3e3b4abc27f91f7e51257fda0328a6,,legal guardian,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11789,7c9be5c1bdc5a1b371ca26eed0c843da,,SECOND HOMES,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11790,551d2d90da87fd338dcac21d1abccfca,,Second homes must meet the following criteria,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11791,e38e6d31fe3bb761f51ddd1030709656,,Must be located a reasonable distance away from the borrower’s principal residence,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11792,310feb63ffdd95d7840040c670e306af,,Must be occupied by the borrower for some portion of the year,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11793,daa2c992be0352c8a323774062dbd5a5,,Restricted to 1 unit dwellings,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11794,d03362fbad18381cfa82eb22b73dc429,,Must be suitable for year round occupancy,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11795,f8153c88c4bd414c57f23c1458727fdd,,The borrower must have exclusive control over the property,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11796,7cf98b28504e2fe94313e226fe2dbf91,,Must not be subject to any timeshare arrangement or other shared ownership agreement,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11797,7ef9d4b6d6faef0c2f45102415d7264c,,Cannot be subject to any agreements that give a management firm control over the occupancy of,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11798,5df230fdec1abb2030b6ecb2fe28f6d8,,the property,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11799,47deb07e0493a055bfbf0bbf4bf8bf0f,,"Must not be used as a rental property. When a property is classified as a second home, rental",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11800,610763541be126e9656e8350b270516f,,income may not be used to qualify the borrower,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11801,92f3a90555661ed02fddd1dc5045f047,,VI. Underwriting Guidelines 56 of 166 01/06/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11802,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11803,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11804,7348f92f670fbb7959c1067d5c018cf4,,Conventional Underwriting Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11805,29a7899bfc7b11e51c299ceac745ecf2,,Freddie Mac,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11806,41baf9a5c6804212c79b42163e6d19c7,,Allow property with seasonal limitations on year round occupancy (e.g. lack of winter,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11807,d699bf78c4fcaccd32ed3b3c31145a65,,accessibility) provided the appraiser includes at least one comparable with similar seasonal,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11808,9e125067ecd036d8421dff52c703b90f,,limitations to demonstrate marketability,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11809,a7ef9d99e11d15a69fc88f7a75e6a61a,,Property may be rented out on a short term basis provided the following requirements are met,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11810,e4bf983a029d45bcf0bd2de000646223,,The borrower must keep the subject property available for personal use for more than,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11811,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11812,f504322b97c1c23f182f50d2f4aacbd7,,half of calendar year; and,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11813,c86474a70036705d9ad9f405f3fdea15,,The property is not subject to rental pools or agreements that require the borrower to,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11814,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11815,01007ddf92658e927e5572d126342f4d,,"rent, give a management company or entity control over occupancy of the property or",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11816,f3b3b3e0e4374de0a1019bcb0976d34c,,involve revenue sharing between owner and developer or another party. Underwriting,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11817,837689358095d7e1e6481c8cf96877a0,,validation must be completed to confirm (e.g. property cannot be listed on a rental,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11818,f905cfa4a9f35b4ecc3afaa5a15a319d,,"property management site such as Airbnb.com, tax returns do not indicate payments to",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11819,5883f499e2e9bc26483dc8976d4d719e,,a management company which controls occupancy),NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11820,0516aba317a93288ab3d4e1c37daa218,,Rental income from the subject property may not be used,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11821,65c74c15a686187bb6bbf9958f494fc6,,o,UncategorizedText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11822,9882908210448db8715fb4ef823a6f4b,,Properties occupied by a party other than the borrower will be considered an investment property,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11823,c767fdfb4b6f6cf1c7db2181ef2c8942,,"The determination of the second home status’s acceptability may be scrutinized and Flagstar Bank, in",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11824,a06dbbdefba2a26df1ddc70f4d9c229a,,"its discretion, may determine that a property is not a second home",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11825,7b017f4ddf15ffa32f3d3b9ca0d98e61,,INVESTMENT PROPERTIES,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11826,4bb99373e05a8181bcd9f5a3df7e8f1c,,A one to four family property that the borrower does not occupy,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11827,05f0ac89ebd1dd8005ecb2f4d08b5e35,,While rent information may not be required by AUS when the borrower qualifies without any rental,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11828,eb66ad7ead9b8a6091996f4a82a1d4c0,,"income from the property, the monthly rent information is required when delivering the loan to Fannie",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11829,b52a9ec6811c0d89c870415951fb5010,,Mae and Freddie Mac. One of the following documents are required,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11830,6d8ad3f099194eb3f7f9c744b8602581,,Lease agreement,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11831,2f66661e532e83b39d4b23e6eab2dcac,,Form 1007/1000,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11832,a986f1d86eb49748734f36d35a385e66,,"Letter from seller, realtor, or borrower indicating the estimated market rent",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11833,c73cc918dd06207b8b370fc64758eba4,,"For refinance transactions, the amount from the REO section of the 1003 can be used",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11834,400efdeaf05d96bba364b11b557e94ed,,The income listed on the schedule E from the borrower’s 1040’s,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11835,92bd31ff4536e4c819403709009b7beb,,Zestimate from Zillow.com. The Zestimate must be retained in the mortgage file,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11836,dd1edb44f082a40f4bb1b641ffbc7719,,PURCHASE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11837,3052852a94f5cd710db0d1e05936d6eb,,A purchase money transaction is one in which the proceeds are used to finance the acquisition of a,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11838,7175742fec0f0c94cd846ee7acdbca87,,property,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11839,e44179fbb5698104a14740b0f04714c9,,LOAN TO VALUE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11840,bfcda680842e7a11e1da155251a4f283,,The LTV/CLTV/HCLTV is generally calculated based on the lesser of appraised value or valuation of,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11841,874b4ceea6a3f1bc5cd2ff49e9980e94,,the property,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11842,eae76296a26849aa48109f95e71b6779,,FANNIE MAE HOMEOWNERSHIP EDUCATION REQUIREMENTS,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11843,4ea686d2ffc03e2719ddffa21f5c0bed,,Fannie Mae requires at least one borrower complete homebuyer education prior to closing for the,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11844,160aaa8430dce5552200c18f68c15e11,,following transactions,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11845,ab1bc2c4010354c9d4b6ee9e315e333b,,VI. Underwriting Guidelines 57 of 166 01/06/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11846,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11847,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11848,7348f92f670fbb7959c1067d5c018cf4,,Conventional Underwriting Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11849,b73530517e645d7c20541dffdb9c0fd4,,"HomeReady Program, Doc #5318, purchase transactions when all occupying borrowers are first",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11850,e62d9e811b21ded00ecef2906f6813ee,,"time homebuyers, regardless of the LTV",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11851,0c6b5d6d87684c5ac34ed0f091c61f57,,Purchase transactions with LTV/CLTV/HCLTV greater than 95% when all borrowers are first time,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11852,bcb853b6c0a8c3d54966e2efb86f43d6,,homebuyers,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11853,e5546582952b2806f55aef5c5452e5f6,,Definition of Homeownership Education and Counseling,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11854,270e362d64ea8af354228c746114c5cb,,Homeownership Education Education with an established curriculum and instructional goals,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11855,b1c1dd691980b0e4879b722a4fec8588,,"provided in a group or classroom setting or via other formats, that covers such homeownership",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11856,cd482a13804524cad6384b5a0d1f98fe,,"topics as the home buying process, how to maintain a home, budgeting, and the importance of",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11857,cfda84f22b1bf8cb9e096f854ab4f170,,good credit,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11858,7616621092fcd514547d0de88a7725ff,,Housing Counseling One on one assistance that addresses unique financial circumstances,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11859,cab700094084491dce33475b110ccef3,,"and housing issues, and focuses on overcoming specific obstacles to achieve housing goals",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11860,06c69e3087e1322b07c1c8cbf9871a13,,"such as repairing credit, locating cash for a down payment, recognizing predatory lending",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11861,151b6b8f03b8616c743c3f295d6db730,,"practices, understanding fair lending or fair housing requirements, avoiding foreclosure or",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11862,e0b69db92258dddfdf02358721f92981,,resolving a financial crisis. All housing counseling involves the creation of a budget and a,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11863,a75cfa9f5f6380f3e85f78e12c4d4fb4,,"written action plan, and includes a homeownership education component",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11864,0c82822c4d4a6348406372195ace92d5,,"All housing counseling involves the creation of a budget and a written action plan, and includes a",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11865,24a9a438ac7f82ed89e81d8f3bf94377,,homeownership education component,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11866,366cf44fdf511d15f68c095cc32312d9,,Meeting the Homeownership Education Requirements,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11867,af1b82f6607bfb35694416d64e7b4d94,,At least one borrower must complete the Framework Homeownership. LLC (Framework) online,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11868,6921618bfdd0e6b8d5b70d206ee9895c,,"education program, or housing counseling, prior to the loan closing. A copy of the certificate of",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11869,38c085ac9788589aafa033b162a6468e,,completion for homeownership education must be retained in the mortgage loan file,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11870,ddf7ed2f8a934195b5c24828895fd0ae,,Housing counseling must be provided by a HUD approved agency and meet HUD standards for the,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11871,c071396a0ba26bc908c5e46ef074cefa,,delivery of this service. The following requirements apply when counseling is obtained to satisfy the,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11872,5b4795fb26f18be5ce1358f437edfd14,,homeowner education requirement,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11873,9aa40fadecf41dcca531a477a83bcfe5,,"If a borrower opts to work with a housing counselor, completion of housing counseling prior to",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11874,97e4014241466bc2caf7d9a88230de33,,closing will satisfy Fannie Mae’s homeownership education requirement. The lender must retain,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11875,aee50f2be8a8493d52631d05a2a4f4f9,,a copy of the certificate of course completion in the loan file,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11876,4e92aefb9fb31f04587d1afbbdf59bab,,"HomeReady, if the borrowers completed housing counseling prior to the execution of the sales",ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11877,fcd340307b4099d956883eae663e6dea,,"contract, a loan level price adjustment credit. The underwriter must manually add Special",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11878,94c4e9d4710545f37c10815122175c28,,Feature Code (SFC 184) when counseling was completed prior to. The requirements of the,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11879,133ba7398af0fb451c01e58726fb4bc1,,counseling are described in the Certificate of Completion of Housing Counseling (Form 1017),NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11880,23461808b3cea6e73dca6ba5464dace1,,This form must be signed by the counseling recipient (the borrower) and the HUD counselor if,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11881,6e483ef35abf0f493737202988726a9a,,the counseling is obtained prior to the sales contract. The lender must retain a copy of the form,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11882,96f4edceef89444b69a53778d5bbcef0,,in the loan file,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11883,8a630dcb3eefe4036618aca0f3cda30f,,"See Homeownership Education & Housing Counseling including HomeView, a Fannie Mae",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11884,6fbe5dc1b9be49bb70397a8342636991,,"homeownership education course, or Fannie Mae Framework additional details",Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11885,0ae807a1601e5bd1fce638825444ea91,,Summary of Homeownership Education and Housing Option,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11886,51f16b8920c89c274fb2652b8c39e945,,Homeownership Education Housing Counseling,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11887,c5fed30edf27d655070a79d036e61c9c,,Any qualified third party provider,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11888,18ea4a171821cf613558c5a26bd79c34,,independent of the lender; which can,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11889,19d1f167190340a3bbf972670c606de5,,Eligible Provider include a mortgage insurance HUD approved agency,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11890,798c46b6cdfe20950119dd979266cb58,,company (without regard to whether,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11891,129e38dac1c2626db31377f526c0c467,,they provide mortgage insurance,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11892,dd6f7fdbd14a1938b6f8d665fd1c50ff,,VI. Underwriting Guidelines 58 of 166 01/06/2023,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11893,b46a010f1b87b13e6b6f9a7671fca50a,,Return to Menu,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11894,e18502826f98aec1196fb14e3a9e5065,,NEW PAGE,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11895,7348f92f670fbb7959c1067d5c018cf4,,Conventional Underwriting Guidelines,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11896,9c0e4494b4295e4c1f65984a8af30e03,,coverage for the particular,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11897,98ac176459e2c237372158b123e0f520,,transaction),Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11898,b7a832fc79bfaf58a505954545e1ec42,,Education course provided by a,ListItem,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11899,2c1fc9b4b0b7384ec9309e6ac421fb6d,,Community Seconds or other down,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11900,487a4a5561ee5b5d6ddb49e426de241f,,payment assistance program,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11901,51aeac88b0cba2d02059a895506fe077,,"provider, where the program requires",NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11902,518e8dcff4dd0cddbb7a02dca6f7ac0e,,homeownership education or,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11903,55b5bb07a6ecbc5c17df9cf84d96134c,,counseling provided by a HUD,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11904,63a54b4f97681573ba2111098c1efbe8,,approved agency,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11905,6b1952b5d7b9f22bbac3bf831823d3a1,,Course content must align with NIS or Course content must align with HUD,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11906,2a09867e034ef5d381bc82e6e1135f9b,,Course Content,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11907,d1475dc2120e418dcfd5724786ed8743,,HUD standards standards,Title,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
11908,bc9f2fcfce84ac69d3a031ac99040911,,Method of Any method offered by an eligible,NarrativeText,{'filename': 'Flagstar/FlagstarText/FlagstarTextFlagstar_UWConv.txt'}
